4.000000000000000000e+02,5.631924999999999670e+01
4.017586712261846742e+02,5.645075423058133879e+01
4.035173424523693484e+02,5.658225846116268087e+01
4.052760136785539657e+02,5.671231449469718910e+01
4.070346849047386399e+02,5.684236911120915892e+01
4.087933561309233141e+02,5.695541404298114685e+01
4.105520273571079883e+02,5.706842565509643350e+01
4.123106985832926057e+02,5.716639986321445832e+01
4.140693698094772799e+02,5.726432984367367141e+01
4.158280410356619541e+02,5.735467068452939543e+01
4.175867122618466283e+02,5.744498173484691961e+01
4.193453834880312456e+02,5.752868533109750615e+01
4.211040547142159198e+02,5.761235647423380613e+01
4.228627259404005940e+02,5.767977834891773625e+01
4.246213971665852682e+02,5.774710435771109474e+01
4.263800683927698856e+02,5.778551209314253612e+01
4.281387396189545598e+02,5.782372058850160101e+01
4.298974108451392340e+02,5.783185607343268941e+01
4.316560820713239082e+02,5.783975452971017006e+01
4.334147532975085255e+02,5.783603841391521883e+01
4.351734245236931997e+02,5.783221921020246015e+01
4.369320957498778739e+02,5.784137069401327125e+01
4.386907669760625481e+02,5.785065022014907754e+01
4.404494382022471655e+02,5.788611314606741587e+01
4.422081094284318397e+02,5.792186067415730122e+01
4.439667806546165139e+02,5.798160910908890742e+01
4.457254518808011881e+02,5.804164242125304440e+01
4.474841231069858623e+02,5.812096247117948167e+01
4.492427943331704796e+02,5.820053076624542143e+01
4.510014655593551538e+02,5.829391107207886336e+01
4.527601367855398280e+02,5.838748302127280709e+01
4.545188080117244454e+02,5.848668336409622270e+01
4.562774792379091195e+02,5.858596746277721934e+01
4.580361504640937937e+02,5.868209225723359168e+01
4.597948216902784679e+02,5.877816685420477683e+01
4.615534929164631421e+02,5.886501237791659946e+01
4.633121641426477595e+02,5.895170194313399037e+01
4.650708353688324337e+02,5.903107017937700363e+01
4.668295065950171079e+02,5.911030728733987161e+01
4.685881778212017252e+02,5.919136331978562282e+01
4.703468490473863994e+02,5.927245377410902449e+01
4.721055202735710736e+02,5.936242856797802858e+01
4.738641914997557478e+02,5.945258051717196679e+01
4.756228627259404220e+02,5.955164781127377438e+01
4.773815339521250394e+02,5.965090195392155437e+01
4.791402051783097136e+02,5.976230327796777431e+01
4.808988764044943878e+02,5.987397157303372808e+01
4.826575476306790051e+02,5.998266641578334912e+01
4.844162188568636793e+02,6.009129286912970258e+01
4.861748900830483535e+02,6.018107112565846251e+01
4.879335613092330277e+02,6.027039657265406447e+01
4.896922325354177019e+02,6.034476093410427211e+01
4.914509037616023761e+02,6.041875051886245274e+01
4.932095749877869935e+02,6.049232047998143003e+01
4.949682462139716677e+02,6.056587949805666682e+01
4.967269174401563419e+02,6.065234539205503950e+01
4.984855886663409592e+02,6.073916117124408487e+01
5.002442598925256334e+02,6.083138473730958395e+01
5.020029311187103076e+02,6.092376048230226360e+01
5.037616023448949818e+02,6.099859629474218536e+01
5.055202735710796560e+02,6.107292037876758428e+01
5.072789447972642733e+02,6.112340934449526486e+01
5.090376160234489475e+02,6.117317821601456984e+01
5.107962872496336217e+02,6.122716602256073770e+01
5.125549584758182391e+02,6.128128567082649170e+01
5.143136297020029133e+02,6.136427524102935394e+01
5.160723009281875875e+02,6.144819703878216899e+01
5.178309721543722617e+02,6.154184288431537198e+01
5.195896433805569359e+02,6.163581286477457866e+01
5.213483146067416101e+02,6.171937494382022749e+01
5.231069858329262843e+02,6.180257921836835067e+01
5.248656570591108448e+02,6.188642665886850125e+01
5.266243282852955190e+02,6.197029688358760069e+01
5.283829995114801932e+02,6.205818964230609680e+01
5.301416707376648674e+02,6.214622911958992546e+01
5.319003419638495416e+02,6.223029976137026154e+01
5.336590131900342158e+02,6.231422147118951926e+01
5.354176844162188900e+02,6.239794504562144084e+01
5.371763556424034505e+02,6.248166097625163218e+01
5.389350268685882384e+02,6.257347420879135313e+01
5.406936980947727989e+02,6.266560837097992476e+01
5.424523693209574731e+02,6.276554394186759112e+01
5.442110405471421473e+02,6.286579696580504617e+01
5.459697117733268215e+02,6.297251875596502657e+01
5.477283829995114957e+02,6.307951062699580547e+01
5.494870542256961699e+02,6.319623139298336412e+01
5.512457254518808440e+02,6.331336868658375039e+01
5.530043966780654046e+02,6.342998129331672885e+01
5.547630679042500788e+02,6.354657087807491678e+01
5.565217391304347530e+02,6.364579433380083628e+01
5.582804103566194271e+02,6.374423728934553424e+01
5.600390815828041013e+02,6.382931017098191262e+01
5.617977528089887755e+02,6.391376786516853059e+01
5.635564240351734497e+02,6.396047828697170701e+01
5.653150952613580102e+02,6.400541145746510097e+01
5.670737664875427981e+02,6.404734344617041586e+01
5.688324377137273586e+02,6.408913091075274338e+01
5.705911089399120328e+02,6.420137158058355453e+01
5.723497801660967070e+02,6.431708071590354336e+01
5.741084513922813812e+02,6.447982468262689792e+01
5.758671226184660554e+02,6.464493487803481742e+01
5.776257938446507296e+02,6.478658214179395713e+01
5.793844650708354038e+02,6.492702370505726606e+01
5.811431362970199643e+02,6.503305811954265891e+01
5.829018075232047522e+02,6.513728722066625210e+01
5.846604787493893127e+02,6.525260860784754868e+01
5.864191499755739869e+02,6.536852402064675971e+01
5.881778212017586611e+02,6.551426419552538505e+01
5.899364924279433353e+02,6.566163397080627817e+01
5.916951636541280095e+02,6.579124382920717551e+01
5.934538348803126837e+02,6.591986397087791261e+01
5.952125061064973579e+02,6.598568537828765557e+01
5.969711773326819184e+02,6.604793867579618905e+01
5.987298485588665926e+02,6.609951424035172352e+01
6.004885197850512668e+02,6.615047144601857099e+01
6.022471910112359410e+02,6.624342876239742850e+01
6.040058622374206152e+02,6.633886434617858185e+01
6.057645334636052894e+02,6.641012296989944730e+01
6.075232046897899636e+02,6.647992847063221689e+01
6.092818759159745241e+02,6.649700689587938029e+01
6.110405471421593120e+02,6.651085824907919175e+01
6.127992183683438725e+02,6.653460774187817606e+01
6.145578895945285467e+02,6.655897394119425314e+01
6.163165608207132209e+02,6.664680326508860730e+01
6.180752320468978951e+02,6.673865675800506381e+01
6.198339032730825693e+02,6.683743036727804565e+01
6.215925744992672435e+02,6.693665043567081341e+01
6.233512457254519177e+02,6.697892497043810067e+01
6.251099169516364782e+02,6.701746245456119766e+01
6.268685881778212661e+02,6.703832368319564239e+01
6.286272594040058266e+02,6.705800526599973921e+01
6.303859306301905008e+02,6.714345162251603938e+01
6.321446018563751750e+02,6.723336009833430182e+01
6.339032730825598492e+02,6.736787194698771941e+01
6.356619443087445234e+02,6.750545989031942895e+01
6.374206155349291976e+02,6.762579276959201025e+01
6.391792867611138718e+02,6.774491635044202553e+01
6.409379579872984323e+02,6.780276188080115674e+01
6.426966292134831065e+02,6.785624415730336523e+01
6.444553004396677807e+02,6.788328908224180225e+01
6.462139716658524549e+02,6.790842187168976807e+01
6.479726428920371291e+02,6.793903739392601437e+01
6.497313141182218033e+02,6.797005563525478067e+01
6.514899853444064775e+02,6.801984585394259852e+01
6.532486565705910380e+02,6.807103608354691460e+01
6.550073277967758258e+02,6.813853959663450155e+01
6.567659990229603864e+02,6.820727818481232418e+01
6.585246702491450606e+02,6.826870958215081941e+01
6.602833414753297347e+02,6.832957947956167288e+01
6.620420127015144089e+02,6.838861688534970540e+01
6.638006839276990831e+02,6.844751139927252837e+01
6.655593551538836437e+02,6.853477061937431358e+01
6.673180263800684315e+02,6.862427388268648087e+01
6.690766976062529920e+02,6.874637581732511649e+01
6.708353688324377799e+02,6.887109390721276725e+01
6.725940400586223404e+02,6.899406186992766266e+01
6.743527112848070146e+02,6.911688738043083902e+01
6.761113825109916888e+02,6.920490606942138356e+01
6.778700537371763630e+02,6.929005181441405625e+01
6.796287249633610372e+02,6.934224441621884694e+01
6.813873961895455977e+02,6.939167928676110364e+01
6.831460674157303856e+02,6.945615064285478013e+01
6.849047386419149461e+02,6.952189762868772505e+01
6.866634098680997340e+02,6.962952311346124645e+01
6.884220810942842945e+02,6.974074961565956698e+01
6.901807523204689687e+02,6.982681968514111759e+01
6.919394235466536429e+02,6.991069758939124767e+01
6.936980947728383171e+02,6.994192573310201055e+01
6.954567659990229913e+02,6.996850501497792152e+01
6.972154372252075518e+02,6.996590717086874633e+01
6.989741084513923397e+02,6.996069923242222899e+01
7.007327796775769002e+02,6.999376662352601386e+01
7.024914509037615744e+02,7.003030246133744185e+01
7.042501221299462486e+02,7.014755909596618721e+01
7.060087933561309228e+02,7.027222446968383451e+01
7.077674645823155970e+02,7.044659912192507534e+01
7.095261358085001575e+02,7.062559418787523668e+01
7.112848070346849454e+02,7.079470683344625570e+01
7.130434782608695059e+02,7.096288936886392662e+01
7.148021494870542938e+02,7.112204209268406885e+01
7.165608207132388543e+02,7.128033437407145811e+01
7.183194919394235285e+02,7.148010716658524188e+01
7.200781631656082027e+02,7.168388129457741798e+01
7.218368343917928769e+02,7.187348349540920367e+01
7.235955056179775511e+02,7.206170195657186639e+01
7.253541768441621116e+02,7.221865639294753692e+01
7.271128480703468995e+02,7.237252136607895636e+01
7.288715192965314600e+02,7.252852093973442038e+01
7.306301905227161342e+02,7.268473397344227749e+01
7.323888617489008084e+02,7.284939059844388964e+01
7.341475329750854826e+02,7.301490158036865807e+01
7.359062042012701568e+02,7.321915842719549516e+01
7.376648754274548310e+02,7.342738171493364518e+01
7.394235466536395052e+02,7.367842895324966435e+01
7.411822178798240657e+02,7.393391103434393585e+01
7.429408891060088536e+02,7.419360785764733635e+01
7.446995603321934141e+02,7.445374618202446015e+01
7.464582315583780883e+02,7.470186516617550865e+01
7.482169027845627625e+02,7.494871074995666049e+01
7.499755740107474367e+02,7.521930727185338128e+01
7.517342452369321109e+02,7.549244853711961412e+01
7.534929164631166714e+02,7.577794658857033028e+01
7.552515876893014592e+02,7.606478340342133038e+01
7.570102589154860198e+02,7.630689526599971373e+01
7.587689301416708076e+02,7.654410775745064655e+01
7.605276013678553682e+02,7.676209412799217091e+01
7.622862725940400423e+02,7.697795122129944900e+01
7.640449438202247165e+02,7.731814835875974268e+01
7.658036150464093907e+02,7.767226617507630237e+01
7.675622862725940649e+02,7.804347713834850708e+01
7.693209574987786254e+02,7.841662247298454247e+01
7.710796287249634133e+02,7.872463646467829790e+01
7.728382999511479738e+02,7.902520079296358801e+01
7.745969711773326480e+02,7.934587505984724487e+01
7.763556424035173222e+02,7.966887392159614478e+01
7.781143136297019964e+02,7.994608068321139172e+01
7.798729848558866706e+02,8.021793836762761032e+01
7.816316560820712311e+02,8.043044294027308183e+01
7.833903273082560190e+02,8.063594189972596382e+01
7.851489985344405795e+02,8.086453246403075923e+01
7.869076697606253674e+02,8.109587684116803530e+01
7.886663409868099279e+02,8.133842027357104598e+01
7.904250122129946021e+02,8.158231298974106949e+01
7.921836834391792763e+02,8.174492652330066278e+01
